age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
34,Self-emp-not-inc,140199,Bachelors,Never-married,Other-service,Husband,White,Female,0,1,0,United-States,>50K
29,Federal-gov,168609,Some-college,Never-married,Other-service,Husband,White,Male,0,1,2,United-States,>50K
29,Self-emp-not-inc,156697,Assoc-voc,Never-married,Other-service,Husband,White,Female,0,1,0,United-States,<=50K
22,Self-emp-not-inc,88827,Bachelors,Widowed,Adm-clerical,Husband,Black,Male,0,1,0,India,>50K
30,Private,144937,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,1,0,United-States,<=50K
33,Private,162482,Masters,Married-civ-spouse,Tech-support,Husband,White,Female,0,1,0,Haiti,<=50K
32,Self-emp-not-inc,177448,Bachelors,Never-married,Sales,Husband,White,Male,0,1,0,India,<=50K
33,Federal-gov,161546,HS-grad,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,0,Vietnam,<=50K
24,Self-emp-not-inc,106115,HS-grad,Never-married,Craft-repair,Not-in-family,White,Female,1,1,2,India,>50K
33,Self-emp-not-inc,161523,Some-college,Never-married,Machine-op-inspct,Husband,White,Female,0,0,0,United-States,<=50K
22,Self-emp-not-inc,117312,11th,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,1,2,United-States,<=50K
28,Self-emp-not-inc,146840,11th,Married-civ-spouse,Tech-support,Husband,Black,Female,0,1,0,India,<=50K
25,Self-emp-not-inc,139215,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,0,India,<=50K
22,Private,91919,HS-grad,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,1,0,0,Mexico,>50K
24,Self-emp-not-inc,114290,HS-grad,Married-civ-spouse,Craft-repair,Not-in-family,Black,Female,0,1,0,India,>50K
35,Self-emp-inc,179976,Masters,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,0,United-States,<=50K
32,Private,157705,HS-grad,Married-civ-spouse,Sales,Husband,White,Female,1,1,2,India,<=50K
30,Self-emp-not-inc,155408,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
29,Private,129526,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,1,1,2,United-States,>50K
26,Self-emp-not-inc,195621,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,1,0,Puerto-Rico,>50K
26,Self-emp-not-inc,126464,Bachelors,Married-civ-spouse,Sales,Husband,White,Female,0,1,2,United-States,<=50K
25,State-gov,172657,Bachelors,Never-married,Priv-house-serv,Husband,White,Male,0,0,2,United-States,<=50K
25,Self-emp-not-inc,135666,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,1,1,2,United-States,<=50K
30,Self-emp-not-inc,143438,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Female,1,1,0,India,<=50K
20,Self-emp-not-inc,217330,Some-college,Never-married,Machine-op-inspct,Husband,White,Male,0,1,0,United-States,<=50K
32,Self-emp-not-inc,168066,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,1,1,0,India,<=50K
31,Self-emp-not-inc,182596,Bachelors,Never-married,Machine-op-inspct,Husband,White,Female,0,1,0,India,>50K
30,Self-emp-not-inc,166431,Some-college,Married-civ-spouse,Other-service,Husband,White,Female,0,1,0,United-States,>50K
28,Self-emp-not-inc,131299,HS-grad,Never-married,Craft-repair,Husband,White,Female,1,1,0,United-States,<=50K
31,Local-gov,163202,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,>50K
29,Self-emp-not-inc,150713,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,1,0,India,>50K
27,Self-emp-not-inc,192668,Bachelors,Never-married,Craft-repair,Husband,White,Female,1,0,0,United-States,<=50K
32,Local-gov,148434,HS-grad,Married-civ-spouse,Sales,Husband,White,Female,1,1,0,United-States,<=50K
33,Self-emp-not-inc,163702,11th,Married-civ-spouse,Other-service,Husband,White,Male,0,1,0,United-States,<=50K
22,Self-emp-not-inc,187275,Some-college,Never-married,Sales,Husband,White,Female,0,1,0,India,>50K
20,Self-emp-not-inc,104141,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,1,1,0,Nicaragua,<=50K
27,Self-emp-not-inc,148267,HS-grad,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,1,0,United-States,<=50K
27,Federal-gov,185872,Some-college,Never-married,Craft-repair,Husband,White,Female,0,0,0,United-States,>50K
28,Self-emp-not-inc,136806,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,1,2,Haiti,>50K
27,Self-emp-not-inc,117640,HS-grad,Married-civ-spouse,Sales,Own-child,White,Male,1,1,0,Haiti,<=50K
27,Self-emp-not-inc,130327,Masters,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,1,0,United-States,>50K
30,Self-emp-not-inc,156609,Bachelors,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,1,0,United-States,<=50K
29,Self-emp-not-inc,149461,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,0,United-States,>50K
33,Self-emp-not-inc,188253,Bachelors,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,0,Puerto-Rico,>50K
26,Self-emp-not-inc,160985,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,1,0,United-States,<=50K
25,Self-emp-not-inc,175326,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0,1,0,India,<=50K
22,Local-gov,214262,Some-college,Never-married,Craft-repair,Husband,White,Male,1,0,0,United-States,>50K
29,Self-emp-not-inc,136117,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,0,India,<=50K
32,Self-emp-not-inc,190498,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1,0,United-States,>50K
32,Federal-gov,176514,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1,0,United-States,<=50K
25,Self-emp-not-inc,176461,Bachelors,Never-married,Other-service,Husband,White,Male,0,1,0,United-States,>50K
28,Self-emp-inc,148265,11th,Never-married,Other-service,Husband,White,Female,0,1,0,India,>50K
31,Self-emp-not-inc,155956,11th,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,1,0,United-States,<=50K
29,Federal-gov,184929,Assoc-acdm,Never-married,Other-service,Husband,White,Female,0,1,0,United-States,<=50K
32,Self-emp-not-inc,158618,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Female,0,1,0,India,<=50K
33,Self-emp-not-inc,165695,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,0,United-States,<=50K
26,Self-emp-not-inc,144966,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,1,0,United-States,>50K
13,Federal-gov,260332,Some-college,Never-married,Other-service,Husband,White,Female,0,0,0,Dominican-Republic,<=50K
25,State-gov,149012,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1,2,India,>50K
25,Self-emp-not-inc,105217,Masters,Never-married,Sales,Husband,White,Male,0,1,0,Haiti,>50K
24,Self-emp-not-inc,111980,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,1,0,United-States,>50K
32,Self-emp-not-inc,154731,Assoc-acdm,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,1,0,India,>50K
24,Self-emp-not-inc,99519,Assoc-acdm,Never-married,Craft-repair,Own-child,White,Female,0,0,0,India,<=50K
28,Self-emp-not-inc,139518,HS-grad,Married-civ-spouse,Other-service,Own-child,Black,Female,1,1,2,United-States,<=50K
29,Self-emp-not-inc,193311,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,2,India,>50K
22,Private,77125,11th,Married-civ-spouse,Other-service,Own-child,White,Male,0,1,2,United-States,>50K
24,Federal-gov,210025,Some-college,Never-married,Other-service,Husband,Black,Female,0,0,2,United-States,<=50K
32,Self-emp-not-inc,171532,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Female,1,1,0,United-States,>50K
32,Self-emp-not-inc,187294,Bachelors,Never-married,Machine-op-inspct,Husband,White,Male,0,1,0,United-States,<=50K
29,Self-emp-not-inc,169840,11th,Never-married,Sales,Husband,White,Female,0,1,2,Puerto-Rico,<=50K
16,Self-emp-not-inc,119401,HS-grad,Never-married,Craft-repair,Not-in-family,White,Female,1,1,2,India,<=50K
33,State-gov,197403,Bachelors,Never-married,Other-service,Husband,White,Female,0,1,2,United-States,<=50K
24,Self-emp-not-inc,104955,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,1,2,United-States,<=50K
30,Federal-gov,144646,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0,United-States,<=50K
21,Private,100021,Assoc-voc,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,2,United-States,>50K
26,Self-emp-not-inc,174907,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,1,2,United-States,>50K
31,Self-emp-not-inc,143623,HS-grad,Divorced,Other-service,Own-child,White,Female,1,1,0,Mexico,<=50K
29,Self-emp-not-inc,140912,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Female,1,1,2,United-States,>50K
35,Self-emp-not-inc,158898,11th,Never-married,Tech-support,Husband,White,Male,0,1,0,United-States,<=50K
30,Self-emp-not-inc,156682,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,1,1,0,India,<=50K
33,Private,143394,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,1,1,0,United-States,>50K
30,Federal-gov,200088,Assoc-acdm,Never-married,Tech-support,Husband,White,Female,0,1,0,United-States,>50K
31,Private,145515,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,2,United-States,>50K
32,Private,157205,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,<=50K
30,Self-emp-not-inc,145023,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,2,United-States,>50K
34,Private,170781,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,<=50K
37,Self-emp-not-inc,172928,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,<=50K
30,Self-emp-inc,190771,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,0,United-States,<=50K
28,Private,152457,HS-grad,Married-civ-spouse,Other-service,Husband,White,Female,0,1,0,United-States,<=50K
27,Federal-gov,102856,Bachelors,Married-civ-spouse,Other-service,Own-child,Black,Female,1,1,2,United-States,>50K
28,Local-gov,165516,Bachelors,Never-married,Craft-repair,Husband,White,Female,0,0,2,Mexico,<=50K
25,Self-emp-not-inc,121555,11th,Married-civ-spouse,Other-service,Not-in-family,Black,Female,0,1,0,Nicaragua,<=50K
23,Self-emp-not-inc,137360,HS-grad,Never-married,Machine-op-inspct,Husband,White,Female,0,1,0,United-States,<=50K
26,Self-emp-not-inc,165933,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Female,1,1,0,United-States,>50K
32,Self-emp-not-inc,150717,Some-college,Married-civ-spouse,Other-service,Husband,White,Female,0,0,0,India,<=50K
23,Self-emp-not-inc,139782,Assoc-voc,Married-civ-spouse,Other-service,Own-child,White,Male,1,1,2,United-States,<=50K
38,Self-emp-not-inc,143927,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,0,1,0,United-States,<=50K
23,Self-emp-not-inc,86993,12th,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,1,2,India,<=50K
26,Self-emp-not-inc,138212,Assoc-voc,Never-married,Sales,Husband,White,Female,0,1,2,United-States,>50K
27,Self-emp-not-inc,152494,HS-grad,Never-married,Protective-serv,Husband,White,Female,0,1,0,India,<=50K
20,Self-emp-not-inc,213531,Bachelors,Never-married,Priv-house-serv,Husband,White,Female,0,1,0,United-States,<=50K
22,Self-emp-not-inc,77260,Bachelors,Divorced,Craft-repair,Own-child,White,Male,0,1,0,Mexico,>50K
27,Self-emp-not-inc,131290,Masters,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,1,0,United-States,<=50K
24,Self-emp-not-inc,99671,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Male,0,1,0,India,>50K
20,Self-emp-not-inc,216008,Some-college,Never-married,Other-service,Husband,White,Female,0,0,0,United-States,<=50K
36,Self-emp-inc,160010,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,<=50K
25,Private,126813,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,1,0,Mexico,<=50K
26,Private,137482,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Female,0,1,2,India,<=50K
27,Private,141396,Bachelors,Married-civ-spouse,Other-service,Husband,White,Female,0,1,0,Mexico,>50K
33,Federal-gov,157059,11th,Never-married,Other-service,Husband,White,Female,0,1,0,United-States,<=50K
23,Private,109733,11th,Never-married,Craft-repair,Not-in-family,Black,Female,1,1,2,United-States,<=50K
30,Private,157510,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,2,India,<=50K
31,Local-gov,174789,HS-grad,Never-married,Sales,Own-child,White,Male,0,1,2,United-States,>50K
29,Self-emp-not-inc,121275,HS-grad,Never-married,Machine-op-inspct,Husband,White,Male,0,1,0,United-States,<=50K
33,State-gov,176955,Bachelors,Never-married,Farming-fishing,Husband,White,Female,0,0,0,United-States,<=50K
26,Private,163370,HS-grad,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,1,0,0,United-States,<=50K
31,Self-emp-not-inc,161214,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,1,2,United-States,<=50K
29,State-gov,150982,Bachelors,Married-civ-spouse,Other-service,Husband,Black,Female,0,1,0,India,<=50K
27,Self-emp-not-inc,141336,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,India,<=50K
29,Private,141634,HS-grad,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,0,United-States,<=50K
31,Self-emp-not-inc,132366,HS-grad,Never-married,Sales,Not-in-family,Black,Female,0,1,2,United-States,>50K
28,Private,134867,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,<=50K
26,Self-emp-not-inc,131455,Bachelors,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,0,India,<=50K
32,Self-emp-not-inc,144770,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Female,0,1,0,India,>50K
22,Self-emp-not-inc,102820,Bachelors,Never-married,Machine-op-inspct,Husband,White,Female,0,1,2,United-States,>50K
24,Private,127378,11th,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,1,2,United-States,>50K
21,Private,119293,HS-grad,Never-married,Machine-op-inspct,Husband,White,Male,0,0,0,India,<=50K
30,Federal-gov,190320,Bachelors,Never-married,Priv-house-serv,Husband,White,Female,0,1,2,United-States,<=50K
23,Private,101692,HS-grad,Never-married,Craft-repair,Husband,White,Female,0,0,2,United-States,>50K
34,Self-emp-not-inc,162965,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1,0,United-States,>50K
30,Self-emp-not-inc,137455,Some-college,Never-married,Other-service,Husband,White,Female,0,0,0,United-States,>50K
27,Private,141661,HS-grad,Never-married,Craft-repair,Husband,White,Male,0,1,0,United-States,>50K
20,Private,122063,Bachelors,Married-civ-spouse,Other-service,Own-child,Black,Female,0,1,1,United-States,<=50K
31,Self-emp-not-inc,154929,Assoc-acdm,Married-civ-spouse,Other-service,Husband,White,Male,0,1,0,United-States,<=50K
32,Private,164582,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,Vietnam,>50K
26,Private,108552,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,0,1,0,India,<=50K
21,Self-emp-not-inc,114621,Assoc-voc,Never-married,Adm-clerical,Husband,Black,Female,0,0,0,India,<=50K
29,Self-emp-not-inc,170800,Bachelors,Never-married,Other-service,Husband,Black,Female,0,1,0,United-States,>50K
31,Self-emp-not-inc,164807,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,1,1,0,India,<=50K
31,Self-emp-not-inc,154811,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,1,1,0,United-States,>50K
34,Local-gov,149030,Bachelors,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,0,United-States,>50K
30,Private,141336,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,2,United-States,>50K
32,Private,171728,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,0,United-States,<=50K
30,Private,151285,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1,2,United-States,>50K
34,Self-emp-not-inc,125959,Bachelors,Never-married,Sales,Husband,White,Male,1,1,0,United-States,<=50K
27,Private,142757,HS-grad,Married-civ-spouse,Tech-support,Husband,Black,Female,1,1,2,India,<=50K
30,Self-emp-not-inc,165668,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,1,0,United-States,<=50K
26,State-gov,152853,HS-grad,Never-married,Other-service,Husband,White,Male,1,1,0,India,>50K
24,Private,108262,11th,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,1,2,Haiti,<=50K
33,Self-emp-not-inc,131996,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,1,1,0,United-States,>50K
28,Self-emp-not-inc,175190,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,1,0,United-States,>50K
25,Private,111011,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,1,1,0,India,<=50K
36,Self-emp-not-inc,175192,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,0,Haiti,<=50K
37,Self-emp-not-inc,148990,Bachelors,Married-civ-spouse,Other-service,Husband,White,Female,0,1,0,United-States,<=50K
24,Self-emp-not-inc,126546,HS-grad,Never-married,Craft-repair,Own-child,Black,Female,1,1,0,United-States,<=50K
31,Self-emp-not-inc,149107,HS-grad,Never-married,Other-service,Own-child,White,Female,0,1,0,United-States,<=50K
30,Self-emp-not-inc,172229,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,2,United-States,<=50K
24,Federal-gov,196711,Some-college,Married-spouse-absent,Other-service,Husband,Black,Female,0,0,0,United-States,<=50K
29,Self-emp-not-inc,148953,Bachelors,Never-married,Other-service,Husband,White,Male,0,0,0,India,>50K
21,Private,96268,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,0,1,0,India,<=50K
30,Local-gov,172418,Some-college,Never-married,Sales,Husband,White,Female,0,1,0,United-States,<=50K
31,Private,121987,HS-grad,Married-civ-spouse,Sales,Husband,White,Female,0,1,2,United-States,<=50K
34,Self-emp-not-inc,159035,Masters,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1,0,United-States,>50K
30,Local-gov,167813,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,0,United-States,<=50K
32,Self-emp-inc,169945,HS-grad,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,0,1,0,United-States,<=50K
32,Private,178738,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,0,Vietnam,>50K
24,State-gov,104874,Bachelors,Married-civ-spouse,Craft-repair,Husband,Black,Female,1,1,2,United-States,<=50K
35,Federal-gov,182344,Bachelors,Never-married,Sales,Husband,Black,Male,0,1,2,United-States,<=50K
32,Self-emp-not-inc,154779,11th,Never-married,Protective-serv,Husband,White,Male,0,0,0,United-States,>50K
28,Private,132944,HS-grad,Married-civ-spouse,Sales,Own-child,White,Female,1,0,0,United-States,<=50K
27,Self-emp-not-inc,161568,11th,Married-civ-spouse,Craft-repair,Not-in-family,Black,Female,0,1,2,United-States,>50K
26,Self-emp-not-inc,141093,11th,Never-married,Adm-clerical,Own-child,White,Female,0,1,2,India,>50K
31,Private,133258,Bachelors,Never-married,Other-service,Own-child,White,Male,1,1,0,United-States,>50K
27,Self-emp-not-inc,104503,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,0,United-States,>50K
31,State-gov,186876,Assoc-acdm,Never-married,Craft-repair,Husband,White,Female,0,1,0,Mexico,<=50K
31,State-gov,174034,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,0,United-States,<=50K
29,Self-emp-not-inc,138194,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,2,United-States,<=50K
